Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
AIPGENE479	AIPGENE479	AIPGENE479		244			AIPGENE479	1.0	0.9988	6	18	18	18	8	1	2	2	5	0	0	0	0	0	0	0	8	1	2	2	5	0	0	0	0	0	0	0	8	1	2	2	5	0	0	0	0	0	0	0	2.5269622E7	1.34932E7	1.2674677E7	9580818.0	1.2427362E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8387226.5	9865285.0	7777817.0	0.0	9406553.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4810	AIPGENE4810	AIPGENE4810		217			AIPGENE4810	0.8161	0.9949	1	5	5	5	1	0	2	0	2	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0.0	0.0	4293572.0	0.0	4635749.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4822	AIPGENE4822	AIPGENE4822		705			AIPGENE4822	1.0	0.9966	4	9	9	9	0	1	1	4	2	1	0	0	0	0	0	0	0	1	1	4	2	1	0	0	0	0	0	0	0	1	1	4	2	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4828	AIPGENE4828	AIPGENE4828		420			AIPGENE4828	1.0	0.9989	11	82	82	82	17	9	18	15	14	9	0	0	0	0	0	0	17	9	18	15	14	9	0	0	0	0	0	0	17	9	18	15	14	9	0	0	0	0	0	0	1.69226816E8	8.359468E7	1.27771152E8	1.43984288E8	1.15748616E8	6.2057556E7	0.0	0.0	0.0	0.0	0.0	0.0	3.3425768E7	2.206234E7	4.1881168E7	3.3999696E7	2.7747108E7	2.3926452E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4835	AIPGENE4835	AIPGENE4835		246			AIPGENE4835	1.0	0.999	9	44	44	44	10	3	6	12	8	5	0	0	0	0	0	0	10	3	6	12	8	5	0	0	0	0	0	0	10	3	6	12	8	5	0	0	0	0	0	0	5.1511672E7	1.7113532E7	5.0062524E7	8.9167808E7	5.559796E7	1.8293122E7	0.0	0.0	0.0	0.0	0.0	0.0	2.4229798E7	1.0455568E7	2.2411604E7	3.8986784E7	2.5734312E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4839	AIPGENE4839	AIPGENE4839		181			AIPGENE4839	0.9999	0.9939	2	5	5	5	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	7978324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4852	AIPGENE4852	AIPGENE4852		316			AIPGENE4852	0.9993	0.9967	9	2	2	65	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	14	9	9	11	15	7	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4856	AIPGENE4856	AIPGENE4856		548			AIPGENE4856	0.8764	0.9968	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2130081.0	0.0	1071878.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4885	AIPGENE4885	AIPGENE4885		208			AIPGENE4885	0.7027	0.9905	1	6	6	6	0	0	0	0	0	0	1	2	1	0	0	2	0	0	0	0	0	0	1	2	1	0	0	2	0	0	0	0	0	0	1	2	1	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8014586E7	0.0	0.0	0.0	1.3766819E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4893	AIPGENE4893	AIPGENE4893		278			AIPGENE4893	0.9395	0.9985	1	9	9	9	2	1	1	1	1	1	1	1	0	0	0	0	2	1	1	1	1	1	1	1	0	0	0	0	2	1	1	1	1	1	1	1	0	0	0	0	1.1107844E7	1.1022036E7	0.0	1.2989592E7	9754238.0	6852235.5	8590231.0	1.1797511E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4903	AIPGENE4903	AIPGENE4903		387			AIPGENE4903	1.0	0.999	2	16	14	16	1	2	4	2	2	1	1	1	2	0	0	0	1	2	3	2	1	1	1	1	2	0	0	0	1	2	4	2	2	1	1	1	2	0	0	0	3.0131602E7	3.7351948E7	3.8846236E7	2.8969642E7	2.4920536E7	4.6956116E7	0.0	1.7238866E7	3.663394E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE4933	AIPGENE4933	AIPGENE4933		292			AIPGENE4933	1.0	0.9979	4	12	3	12	0	0	0	2	5	2	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	5	2	1	1	0	1	0	0	0.0	5345934.0	4538109.5	1.5564658E7	2.5701214E7	1.3786318E7	0.0	2.1205712E7	1.716969E7	0.0	0.0	0.0	0.0	0.0	0.0	1.3247275E7	1.1594774E7	0.0	0.0	1.0737114E7	0.0	0.0	0.0	0.0	
AIPGENE4954	AIPGENE4954	AIPGENE4954		367			AIPGENE4954	1.0	0.999	21	185	185	185	35	24	23	31	32	22	0	1	6	3	4	4	35	24	23	31	32	22	0	1	6	3	4	4	35	24	23	31	32	22	0	1	6	3	4	4	3.6667696E8	3.18479456E8	2.599112E8	2.92567488E8	3.3762096E8	2.34721296E8	1.3677011E7	0.0	8.2748016E7	1.8516474E7	1.1256342E7	2.2964538E7	5.95924E7	6.655556E7	5.5059368E7	5.6215432E7	5.908498E7	4.4573752E7	0.0	0.0	3.2331184E7	1.1576499E7	7266404.0	1.4750686E7	
AIPGENE5000	AIPGENE5000	AIPGENE5000		419			AIPGENE5000	0.619	0.9862	1	11	11	11	0	2	1	0	0	2	1	0	1	0	3	1	0	2	1	0	0	2	1	0	1	0	3	1	0	2	1	0	0	2	1	0	1	0	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5025	AIPGENE5025	AIPGENE5025		818			AIPGENE5025	0.7213	0.9913	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE505	AIPGENE505	AIPGENE505		434			AIPGENE505	0.9491	0.9988	1	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3091581.8	0.0	0.0	0.0	7043056.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE51	AIPGENE51	AIPGENE51		280			AIPGENE51	1.0	0.9988	7	38	38	38	8	5	5	9	8	3	0	0	0	0	0	0	8	5	5	9	8	3	0	0	0	0	0	0	8	5	5	9	8	3	0	0	0	0	0	0	3.652256E7	1.2108258E7	3.1819384E7	2.7202774E7	2.3039324E7	2.2308146E7	0.0	0.0	5.6236992E7	0.0	0.0	0.0	1.7221184E7	0.0	1.1749967E7	1.550209E7	1.489635E7	1.9157798E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE510	AIPGENE510	AIPGENE510		341			AIPGENE510	0.9779	0.9977	2	5	5	8	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	2	2	1	2	0	1	0	0	0	0	0	0	7371324.5	9223015.0	9693769.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5126	AIPGENE5126	AIPGENE5126		318			AIPGENE5126	0.9999	0.9978	2	9	7	9	3	0	2	3	1	0	0	0	0	0	0	0	2	0	1	3	1	0	0	0	0	0	0	0	3	0	2	3	1	0	0	0	0	0	0	0	3837924.0	0.0	5272871.5	5789439.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5130	AIPGENE5130	AIPGENE5130		296			AIPGENE5130	1.0	0.999	7	79	79	79	12	7	15	11	11	10	1	4	3	1	2	2	12	7	15	11	11	10	1	4	3	1	2	2	12	7	15	11	11	10	1	4	3	1	2	2	8.6137504E7	9.433388E7	1.14397448E8	1.1258336E8	1.21389312E8	1.40421248E8	1.0128437E7	3.6606296E7	3.6945416E7	0.0	7933120.5	9920489.0	3.425868E7	3.959862E7	4.537738E7	4.2294084E7	4.3342536E7	5.1720284E7	0.0	1.9507084E7	0.0	0.0	0.0	0.0	
AIPGENE5145	AIPGENE5145	AIPGENE5145		784			AIPGENE5145	1.0	0.9978	4	10	10	10	3	1	2	2	1	1	0	0	0	0	0	0	3	1	2	2	1	1	0	0	0	0	0	0	3	1	2	2	1	1	0	0	0	0	0	0	8637276.0	8825836.0	9577032.0	0.0	4964342.0	5539799.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5160	AIPGENE5160	AIPGENE5160		417			AIPGENE5160	1.0	0.9988	4	19	19	19	4	2	3	3	7	0	0	0	0	0	0	0	4	2	3	3	7	0	0	0	0	0	0	0	4	2	3	3	7	0	0	0	0	0	0	0	2.7986598E7	2.9542446E7	3.0758172E7	1.8381802E7	2.646852E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7880086E7	1.905717E7	1.9708828E7	0.0	1.5114256E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5162	AIPGENE5162	AIPGENE5162		152			AIPGENE5162	1.0	0.999	2	30	30	30	2	4	8	5	6	5	0	0	0	0	0	0	2	4	8	5	6	5	0	0	0	0	0	0	2	4	8	5	6	5	0	0	0	0	0	0	1.6109466E7	1.8573458E7	4.3177464E7	6.7031476E7	5.1219E7	6.090714E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4203662E7	3.4137524E7	2.882305E7	3.400708E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5163	AIPGENE5163	AIPGENE5163		657			AIPGENE5163	0.8541	0.9961	1	5	5	5	1	2	0	2	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5165	AIPGENE5165	AIPGENE5165		218			AIPGENE5165	1.0	0.999	19	279	279	279	25	18	16	33	25	24	25	24	28	24	19	18	25	18	16	33	25	24	25	24	28	24	19	18	25	18	16	33	25	24	25	24	28	24	19	18	5.18182016E8	5.516137E8	5.04368928E8	7.2419424E8	5.4119936E8	4.96522432E8	3.49347872E8	4.47041984E8	6.3156198E8	4.09742144E8	2.77932896E8	2.83010752E8	2.00461728E8	1.88148864E8	2.24638224E8	2.56385008E8	2.3218504E8	2.05263616E8	2.01849728E8	2.04866064E8	3.26263648E8	1.73032464E8	1.41963616E8	1.37610576E8	
AIPGENE5166	AIPGENE5166	AIPGENE5166		497			AIPGENE5166	1.0	0.9987	5	18	18	18	3	3	2	3	5	2	0	0	0	0	0	0	3	3	2	3	5	2	0	0	0	0	0	0	3	3	2	3	5	2	0	0	0	0	0	0	1.4800074E7	1.7282574E7	2.9023708E7	1.8985972E7	2.8102856E7	4845616.0	0.0	0.0	0.0	0.0	0.0	0.0	8850669.0	1.0505501E7	1.0188022E7	1.1524371E7	1.0077293E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5172	AIPGENE5172	AIPGENE5172		185			AIPGENE5172	1.0	0.9981	4	33	33	33	1	1	2	6	9	3	2	1	4	2	1	1	1	1	2	6	9	3	2	1	4	2	1	1	1	1	2	6	9	3	2	1	4	2	1	1	0.0	1.4041876E7	1.6935224E7	2.3393962E7	2.0527282E7	1.699818E7	2.0188072E7	2.3363896E7	5.0261128E7	2.0881182E7	1.3038614E7	1.4910929E7	0.0	0.0	0.0	1.7216972E7	1.1782332E7	1.2163816E7	0.0	0.0	3.14444E7	1.4238775E7	0.0	0.0	
AIPGENE518	AIPGENE518	AIPGENE518		251			AIPGENE518	1.0	0.9979	5	7	0	7	3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0	0	0	0	0	3.857116E7	5570685.0	2614827.2	6109286.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8814413.0	9573717.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE8429
AIPGENE5201	AIPGENE5201	AIPGENE5201		177			AIPGENE5201	1.0	0.9989	5	49	49	49	8	5	8	14	7	6	0	0	1	0	0	0	8	5	8	14	7	6	0	0	1	0	0	0	8	5	8	14	7	6	0	0	1	0	0	0	3.0997896E7	6.74022E7	1.08956816E8	1.31068776E8	8.5480448E7	3.4850044E7	0.0	0.0	0.0	0.0	0.0	0.0	2.5757782E7	3.4345324E7	4.9800048E7	5.5481044E7	3.83037E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5202	AIPGENE5202	AIPGENE5202		451			AIPGENE5202	1.0	0.9985	2	7	0	7	2	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	2	0	0	0	0	0	0	3480544.8	9195458.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE5203
AIPGENE525	AIPGENE525	AIPGENE525		1341			AIPGENE525	1.0	0.9978	5	15	15	15	6	2	2	0	3	1	0	0	1	0	0	0	6	2	2	0	3	1	0	0	1	0	0	0	6	2	2	0	3	1	0	0	1	0	0	0	2.9761206E7	1.7759676E7	9912685.0	0.0	7220343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5887304E7	6830163.0	5839904.5	0.0	5125074.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5250	AIPGENE5250	AIPGENE5250		488			AIPGENE5250	0.9999	0.9989	3	10	10	19	2	1	1	2	3	1	0	0	0	0	0	0	2	1	1	2	3	1	0	0	0	0	0	0	4	1	3	4	5	2	0	0	0	0	0	0	6853718.5	7318380.5	3828690.0	0.0	1.2381907E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5252	AIPGENE5252	AIPGENE5252		232			AIPGENE5252	0.9861	0.994	1	3	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	6724997.5	9035967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5255	AIPGENE5255	AIPGENE5255		1064			AIPGENE5255	1.0	0.9989	6	45	45	45	6	2	2	5	8	5	4	2	5	2	2	2	6	2	2	5	8	5	4	2	5	2	2	2	6	2	2	5	8	5	4	2	5	2	2	2	7.706684E7	5.5707256E7	4.430028E7	3.1210668E7	4.2765096E7	4.8501884E7	3.706976E7	3.2311954E7	4.3962944E7	1.4098542E7	1.3649216E7	1.5670236E7	3.0203926E7	2.914111E7	2.081698E7	1.9784734E7	2.2266928E7	2.9895646E7	2.3746298E7	2.0872504E7	4.9989636E7	0.0	0.0	0.0	
AIPGENE5259	AIPGENE5259	AIPGENE5259		982			AIPGENE5259	1.0	0.9986	3	22	13	22	6	1	4	3	4	3	0	0	1	0	0	0	4	1	2	1	2	2	0	0	1	0	0	0	6	1	4	3	4	3	0	0	1	0	0	0	1.9117986E7	9290635.0	2.9630096E7	1.8089906E7	6.4597936E7	1.6342776E7	0.0	0.0	0.0	0.0	0.0	0.0	1.0654653E7	0.0	1.6389068E7	0.0	2.384069E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5264	AIPGENE5264	AIPGENE5264		203			AIPGENE5264	1.0	0.999	9	82	82	82	13	6	15	13	25	8	0	0	2	0	0	0	13	6	15	13	25	8	0	0	2	0	0	0	13	6	15	13	25	8	0	0	2	0	0	0	3.13011104E8	2.35679824E8	4.31585024E8	2.37909056E8	2.32864496E8	1.38809984E8	0.0	0.0	1.5864255E7	0.0	0.0	0.0	1.72323344E8	1.38255248E8	2.2506408E8	1.2346572E8	1.1864468E8	7.8454208E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5283	AIPGENE5283	AIPGENE5283		907			AIPGENE5283	1.0	0.9987	6	37	37	37	8	4	8	6	7	4	0	0	0	0	0	0	8	4	8	6	7	4	0	0	0	0	0	0	8	4	8	6	7	4	0	0	0	0	0	0	1.37455072E8	1.53425472E8	1.48889264E8	1.74347456E8	1.3316928E8	1.01518856E8	0.0	0.0	0.0	0.0	0.0	0.0	8.9922296E7	9.2110272E7	9.3097328E7	1.12340904E8	8.3135456E7	7.2842864E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE529	AIPGENE529	AIPGENE529		1159			AIPGENE529	0.9999	0.996	2	6	3	6	1	2	0	2	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	2	0	2	1	0	0	0	0	0	0	0	8322682.0	0.0	7471338.0	1.0002776E7	1.5523611E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5290	AIPGENE5290	AIPGENE5290		113			AIPGENE5290	1.0	0.9966	3	8	0	8	1	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.1615089E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE5672
AIPGENE5298	AIPGENE5298	AIPGENE5298		119			AIPGENE5298	0.6453	0.9876	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	6633746.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE530	AIPGENE530	AIPGENE530		388			AIPGENE530	1.0	0.9989	9	70	70	70	10	2	2	5	6	5	8	11	11	1	1	8	10	2	2	5	6	5	8	11	11	1	1	8	10	2	2	5	6	5	8	11	11	1	1	8	3.0939276E7	4.0093472E7	3.4169336E7	1.898823E7	4.575444E7	3.6805904E7	5.7453516E7	7.045796E7	1.46449488E8	0.0	1.005035E7	2.0967404E7	1.0058559E7	1.6127091E7	1.3580557E7	1.1769322E7	1.767964E7	2.0198666E7	1.578827E7	2.1205764E7	3.7995436E7	0.0	0.0	1.5970021E7	
AIPGENE5302	AIPGENE5302	AIPGENE5302		259			AIPGENE5302	1.0	0.9989	5	35	35	35	7	9	2	9	4	4	0	0	0	0	0	0	7	9	2	9	4	4	0	0	0	0	0	0	7	9	2	9	4	4	0	0	0	0	0	0	2.5646332E7	3.821962E7	2905992.2	8.1792992E7	1.4139269E7	1.2540446E7	0.0	0.0	0.0	0.0	0.0	0.0	1.5284512E7	2.250669E7	0.0	2.742079E7	0.0	7316865.5	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5315	AIPGENE5315	AIPGENE5315		740			AIPGENE5315	1.0	0.999	7	37	24	37	6	4	3	11	8	2	1	1	0	0	1	0	5	2	2	8	5	1	1	0	0	0	0	0	6	4	3	11	8	2	1	1	0	0	1	0	3.186664E7	4.692066E7	4.7313512E7	6.655412E7	6.3881028E7	3.446376E7	4874436.0	0.0	0.0	0.0	2357763.2	0.0	3.1834E7	2.8520888E7	2.61868E7	4.1375996E7	4.1747088E7	3.3925212E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5320	AIPGENE5320	AIPGENE5320		302			AIPGENE5320	1.0	0.9961	4	8	8	8	2	0	2	2	2	0	0	0	0	0	0	0	2	0	2	2	2	0	0	0	0	0	0	0	2	0	2	2	2	0	0	0	0	0	0	0	1.0341903E7	0.0	1.2434336E7	4668568.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4241270.0	0.0	6630902.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5321	AIPGENE5321	AIPGENE5321		447			AIPGENE5321	1.0	0.9958	2	4	4	4	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	1	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8958456.0	2.2027726E7	0.0	2316442.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5335	AIPGENE5335	AIPGENE5335		542			AIPGENE5335	1.0	0.9946	3	47	12	47	2	0	1	0	2	0	8	7	9	7	6	5	1	0	0	0	0	0	2	2	2	3	1	1	2	0	1	0	2	0	8	7	9	7	6	5	0.0	0.0	0.0	0.0	0.0	0.0	6.3208616E7	6.8604208E7	1.3041396E8	3.3264344E7	1.993822E7	3.564976E7	0.0	0.0	0.0	0.0	0.0	0.0	1.8272776E7	2.1315252E7	3.9100448E7	1.5431704E7	1.1477975E7	1.4322782E7	
AIPGENE5338	AIPGENE5338	AIPGENE5338		67			AIPGENE5338	0.7486	0.9924	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5349	AIPGENE5349	AIPGENE5349		335			AIPGENE5349	1.0	0.9989	3	50	50	50	11	3	2	5	7	2	5	4	7	2	1	1	11	3	2	5	7	2	5	4	7	2	1	1	11	3	2	5	7	2	5	4	7	2	1	1	8.442148E7	5.1171724E7	5.2149664E7	4.32727E7	3.1256684E7	3.9753236E7	5.480228E7	4.3979824E7	8.41482E7	1.9662692E7	1.1578311E7	1.4945126E7	4.4918928E7	3.2811128E7	3.8014364E7	2.9909038E7	1.9583438E7	3.2980726E7	4.395992E7	3.0755686E7	6.6945772E7	0.0	0.0	1.1228942E7	
AIPGENE5358	AIPGENE5358	AIPGENE5358		158			AIPGENE5358	1.0	0.9988	8	46	0	46	7	7	11	8	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	11	8	9	4	0	0	0	0	0	0	8.4447456E7	1.09496176E8	1.36763088E8	1.26570152E8	1.06544584E8	6.4888584E7	0.0	0.0	1.1611002E7	0.0	0.0	0.0	4.459146E7	5.2163876E7	4.3843888E7	5.6652424E7	4.6887716E7	4.0260036E7	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE8994
AIPGENE5361	AIPGENE5361	AIPGENE5361		475			AIPGENE5361	1.0	0.9979	3	4	4	4	2	0	1	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	4952188.0	5183477.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5374	AIPGENE5374	AIPGENE5374		696			AIPGENE5374	0.701	0.9904	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
