Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
symbB.v1.2.022517.t1|scaffold2003.1|size92810|4	symbB.v1.2.022517.t1|scaffold2003.1|size92810|4	symbB.v1.2.022517.t1|scaffold2003.1|size92810|4		446			symbB.v1.2.022517.t1|scaffold2003.1|size92810|4	1.0	0.9921	2	11	3	11	0	0	0	0	0	0	2	3	1	2	1	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	2	3	1	2	1	2	0.0	0.0	0.0	0.0	0.0	0.0	7849911.5	0.0	2.4527382E7	0.0	5058825.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.022533.t1|scaffold2006.1|size92704|1	symbB.v1.2.022533.t1|scaffold2006.1|size92704|1	symbB.v1.2.022533.t1|scaffold2006.1|size92704|1		785			symbB.v1.2.022533.t1|scaffold2006.1|size92704|1	1.0	0.999	7	68	0	68	0	0	0	0	0	0	12	11	10	12	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	10	12	12	11	0.0	0.0	0.0	0.0	0.0	0.0	2.119507E8	2.0723451E8	3.0198442E8	3.116855E8	1.3166601E8	2.4476054E8	0.0	0.0	0.0	0.0	0.0	0.0	6.6688704E7	7.097943E7	1.0523943E8	1.0195359E8	4.7909864E7	8.167043E7	symbB.v1.2.037312.t1|scaffold5475.1|size26734|3, symbB.v1.2.037730.t1|scaffold5651.1|size24925|2
symbB.v1.2.023264.t1|scaffold2116.1|size88924|5	symbB.v1.2.023264.t1|scaffold2116.1|size88924|5	symbB.v1.2.023264.t1|scaffold2116.1|size88924|5		493			symbB.v1.2.023264.t1|scaffold2116.1|size88924|5	1.0	0.9989	10	55	0	55	0	0	0	0	0	0	10	9	7	8	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	7	8	14	7	0.0	0.0	0.0	0.0	0.0	0.0	1.2072661E8	1.3466206E8	1.4001258E8	8.902402E7	1.01641096E8	5.389366E7	0.0	0.0	0.0	0.0	0.0	0.0	4.4777956E7	5.077477E7	5.3609316E7	3.0493924E7	3.865051E7	3.358514E7	
symbB.v1.2.023281.t1|scaffold2119.1|size88723|13	symbB.v1.2.023281.t1|scaffold2119.1|size88723|13	symbB.v1.2.023281.t1|scaffold2119.1|size88723|13		949			symbB.v1.2.023281.t1|scaffold2119.1|size88723|13	0.9999	0.9943	3	8	0	15	0	0	0	0	0	0	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	3	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	2.7974454E7	2.14325E7	3.476488E7	1.8301578E7	1.5898955E7	1.4934867E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	symbB.v1.2.023281.t2|scaffold2119.1|size88723|13
symbB.v1.2.023310.t1|scaffold2122.1|size88593|9	symbB.v1.2.023310.t1|scaffold2122.1|size88593|9	symbB.v1.2.023310.t1|scaffold2122.1|size88593|9		877			symbB.v1.2.023310.t1|scaffold2122.1|size88593|9	1.0	0.9968	3	23	23	23	0	0	0	0	0	0	5	3	4	2	4	5	0	0	0	0	0	0	5	3	4	2	4	5	0	0	0	0	0	0	5	3	4	2	4	5	0.0	0.0	0.0	0.0	0.0	0.0	2.1354944E7	3.2357902E7	9.1528E7	2.051143E7	2.5511176E7	3.92114E7	0.0	0.0	0.0	0.0	0.0	0.0	1.2814284E7	1.9127662E7	3.5176084E7	1.1976585E7	1.5464941E7	1.4105013E7	
symbB.v1.2.023417.t1|scaffold2140.1|size107487|5	symbB.v1.2.023417.t1|scaffold2140.1|size107487|5	symbB.v1.2.023417.t1|scaffold2140.1|size107487|5		1358			symbB.v1.2.023417.t1|scaffold2140.1|size107487|5	0.9998	0.9936	2	8	8	8	0	0	0	0	0	0	0	0	2	3	1	2	0	0	0	0	0	0	0	0	2	3	1	2	0	0	0	0	0	0	0	0	2	3	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6517838E7	1.5211081E7	1.2991413E7	1.11462E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.023511.t1|scaffold2153.1|size87802|2	symbB.v1.2.023511.t1|scaffold2153.1|size87802|2	symbB.v1.2.023511.t1|scaffold2153.1|size87802|2		224			symbB.v1.2.023511.t1|scaffold2153.1|size87802|2	1.0	0.9985	3	15	0	15	0	0	0	0	0	0	2	3	2	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	1	5	2	0.0	0.0	0.0	0.0	0.0	0.0	3.0756066E7	3.7377744E7	4.629068E7	0.0	2.0767782E7	1.849447E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	symbB.v1.2.023511.t3|scaffold2153.1|size87802|2
symbB.v1.2.024083.t1|scaffold2254.1|size86662|2	symbB.v1.2.024083.t1|scaffold2254.1|size86662|2	symbB.v1.2.024083.t1|scaffold2254.1|size86662|2		912			symbB.v1.2.024083.t1|scaffold2254.1|size86662|2	1.0	0.9983	3	32	32	32	0	0	0	0	0	0	4	5	5	7	6	5	0	0	0	0	0	0	4	5	5	7	6	5	0	0	0	0	0	0	4	5	5	7	6	5	0.0	0.0	0.0	0.0	0.0	0.0	4.0562464E7	4.7664936E7	7.943022E7	3.7416516E7	2.3601872E7	3.494863E7	0.0	0.0	0.0	0.0	0.0	0.0	1.8384872E7	1.9595252E7	3.5787896E7	1.5467047E7	1.1821169E7	1.9522194E7	
symbB.v1.2.024243.t1|scaffold2279.1|size83532|10	symbB.v1.2.024243.t1|scaffold2279.1|size83532|10	symbB.v1.2.024243.t1|scaffold2279.1|size83532|10		873			symbB.v1.2.024243.t1|scaffold2279.1|size83532|10	1.0	0.9924	3	10	10	10	0	0	0	0	0	0	3	4	2	1	0	0	0	0	0	0	0	0	3	4	2	1	0	0	0	0	0	0	0	0	3	4	2	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4338574E7	7331090.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.024647.t1|scaffold2346.1|size82077|8	symbB.v1.2.024647.t1|scaffold2346.1|size82077|8	symbB.v1.2.024647.t1|scaffold2346.1|size82077|8		447			symbB.v1.2.024647.t1|scaffold2346.1|size82077|8	1.0	0.9975	2	6	6	6	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.6393858E7	2.2774656E7	1.6818438E7	1.5269531E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.024681.t1|scaffold2350.1|size109873|11	symbB.v1.2.024681.t1|scaffold2350.1|size109873|11	symbB.v1.2.024681.t1|scaffold2350.1|size109873|11		428			symbB.v1.2.024681.t1|scaffold2350.1|size109873|11	1.0	0.9981	4	30	1	30	0	0	0	0	0	0	5	5	5	8	4	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	5	8	4	3	0.0	0.0	0.0	0.0	0.0	0.0	4.3552508E7	3.7771364E7	8.423137E7	2.8634364E7	2.5114516E7	2.9210108E7	0.0	0.0	0.0	0.0	0.0	0.0	2.0613384E7	2.6466084E7	4.8939236E7	1.9578292E7	1.4342645E7	1.6230587E7	
symbB.v1.2.024774.t1|scaffold2357.1|size81458|5	symbB.v1.2.024774.t1|scaffold2357.1|size81458|5	symbB.v1.2.024774.t1|scaffold2357.1|size81458|5		358			symbB.v1.2.024774.t1|scaffold2357.1|size81458|5	0.9116	0.998	1	11	0	11	0	0	0	0	0	0	2	2	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	2	1	0.0	0.0	0.0	0.0	0.0	0.0	1.4912679E7	1.9793566E7	2.9275928E7	1.3921259E7	1.5438952E7	1.0597185E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	symbB.v1.2.024774.t2|scaffold2357.1|size81458|5
symbB.v1.2.025000.t1|scaffold2404.1|size80018|4	symbB.v1.2.025000.t1|scaffold2404.1|size80018|4	symbB.v1.2.025000.t1|scaffold2404.1|size80018|4		441			symbB.v1.2.025000.t1|scaffold2404.1|size80018|4	1.0	0.9987	9	54	4	54	1	0	0	0	0	0	7	12	9	8	10	7	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	7	12	9	8	10	7	0.0	0.0	0.0	0.0	0.0	0.0	6.333415E7	7.090561E7	9.05366E7	4.2354324E7	1.6739238E7	6.3733064E7	0.0	0.0	0.0	0.0	0.0	0.0	2.0364816E7	2.4299708E7	3.551931E7	1.7097422E7	1.1398669E7	1.9598586E7	
symbB.v1.2.025005.t1|scaffold2406.1|size85596|2	symbB.v1.2.025005.t1|scaffold2406.1|size85596|2	symbB.v1.2.025005.t1|scaffold2406.1|size85596|2		526			symbB.v1.2.025005.t1|scaffold2406.1|size85596|2	1.0	0.9984	10	79	79	79	0	0	0	0	0	1	12	16	16	8	16	10	0	0	0	0	0	1	12	16	16	8	16	10	0	0	0	0	0	1	12	16	16	8	16	10	0.0	0.0	0.0	0.0	0.0	0.0	6.8823144E7	6.299084E7	2.2184171E8	2.8788704E7	6.0123584E7	6.4204104E7	0.0	0.0	0.0	0.0	0.0	0.0	2.1449236E7	3.2145386E7	5.3425E7	1.789843E7	1.5671706E7	2.3457776E7	
symbB.v1.2.025112.t1|scaffold2421.1|size79598|1	symbB.v1.2.025112.t1|scaffold2421.1|size79598|1	symbB.v1.2.025112.t1|scaffold2421.1|size79598|1		201			symbB.v1.2.025112.t1|scaffold2421.1|size79598|1	0.8814	0.9973	1	5	5	5	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	2	1	0	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.025238.t1|scaffold2370.1|size80994|6	symbB.v1.2.025238.t1|scaffold2370.1|size80994|6	symbB.v1.2.025238.t1|scaffold2370.1|size80994|6		2309			symbB.v1.2.025238.t1|scaffold2370.1|size80994|6	1.0	0.9985	6	35	35	35	0	0	0	0	0	0	9	5	8	2	8	3	0	0	0	0	0	0	9	5	8	2	8	3	0	0	0	0	0	0	9	5	8	2	8	3	0.0	0.0	0.0	0.0	0.0	0.0	5.7672068E7	4.3442468E7	1.0144762E8	8579091.0	3.445092E7	2.845073E7	0.0	0.0	0.0	0.0	0.0	0.0	1.7707238E7	1.6272E7	3.5927016E7	0.0	1.3785308E7	1.296203E7	
symbB.v1.2.025262.t1|scaffold2444.1|size78941|3	symbB.v1.2.025262.t1|scaffold2444.1|size78941|3	symbB.v1.2.025262.t1|scaffold2444.1|size78941|3		179			symbB.v1.2.025262.t1|scaffold2444.1|size78941|3	1.0	0.9986	3	19	19	19	0	0	0	0	0	0	4	4	2	2	4	3	0	0	0	0	0	0	4	4	2	2	4	3	0	0	0	0	0	0	4	4	2	2	4	3	0.0	0.0	0.0	0.0	0.0	0.0	1.5280793E7	2.8785624E7	2.8683468E7	8678489.0	1.2851144E7	2.2809536E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5077277E7	0.0	0.0	0.0	1.1565842E7	
symbB.v1.2.025331.t1|scaffold2447.1|size78899|5	symbB.v1.2.025331.t1|scaffold2447.1|size78899|5	symbB.v1.2.025331.t1|scaffold2447.1|size78899|5		403			symbB.v1.2.025331.t1|scaffold2447.1|size78899|5	1.0	0.9985	5	29	29	29	0	0	0	0	0	0	7	6	3	3	4	6	0	0	0	0	0	0	7	6	3	3	4	6	0	0	0	0	0	0	7	6	3	3	4	6	0.0	0.0	0.0	0.0	0.0	0.0	6.893674E7	5.095148E7	6.903175E7	2.112815E7	2.7670264E7	2.7023564E7	0.0	0.0	0.0	0.0	0.0	0.0	2.321563E7	2.8047312E7	3.7594504E7	1.1719812E7	1.6393635E7	1.5543757E7	
symbB.v1.2.025430.t1|scaffold2465.1|size78641|6	symbB.v1.2.025430.t1|scaffold2465.1|size78641|6	symbB.v1.2.025430.t1|scaffold2465.1|size78641|6		423			symbB.v1.2.025430.t1|scaffold2465.1|size78641|6	0.8516	0.9965	1	6	6	6	0	0	0	0	0	0	2	1	0	1	0	2	0	0	0	0	0	0	2	1	0	1	0	2	0	0	0	0	0	0	2	1	0	1	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6346873.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.025433.t1|scaffold2466.1|size78582|1	symbB.v1.2.025433.t1|scaffold2466.1|size78582|1	symbB.v1.2.025433.t1|scaffold2466.1|size78582|1		371			symbB.v1.2.025433.t1|scaffold2466.1|size78582|1	0.6996	0.9914	1	2	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0961755E7	0.0	0.0	2323904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	symbB.v1.2.025433.t2|scaffold2466.1|size78582|1, symbB.v1.2.025433.t4|scaffold2466.1|size78582|1
symbB.v1.2.025503.t1|scaffold2452.1|size150514|4	symbB.v1.2.025503.t1|scaffold2452.1|size150514|4	symbB.v1.2.025503.t1|scaffold2452.1|size150514|4		265			symbB.v1.2.025503.t1|scaffold2452.1|size150514|4	1.0	0.9892	8	5	5	43	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	3	13	7	8	7	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.199328E7	9452956.0	3126992.8	3190725.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.025716.t1|scaffold2509.1|size77380|3	symbB.v1.2.025716.t1|scaffold2509.1|size77380|3	symbB.v1.2.025716.t1|scaffold2509.1|size77380|3		255			symbB.v1.2.025716.t1|scaffold2509.1|size77380|3	1.0	0.9971	3	16	0	16	0	0	0	0	0	0	5	1	3	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	3	2	2	0.0	0.0	0.0	0.0	0.0	0.0	2.0329128E7	1.0501136E7	1.5991649E7	8243240.0	8566500.0	9486983.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	symbB.v1.2.025718.t1|scaffold2509.1|size77380|5
symbB.v1.2.025786.t1|scaffold2525.1|size76914|3	symbB.v1.2.025786.t1|scaffold2525.1|size76914|3	symbB.v1.2.025786.t1|scaffold2525.1|size76914|3		229			symbB.v1.2.025786.t1|scaffold2525.1|size76914|3	0.6367	0.9886	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	9056468.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.025871.t1|scaffold2543.1|size76562|3	symbB.v1.2.025871.t1|scaffold2543.1|size76562|3	symbB.v1.2.025871.t1|scaffold2543.1|size76562|3		518			symbB.v1.2.025871.t1|scaffold2543.1|size76562|3	1.0	0.9974	3	12	9	12	0	0	0	0	0	0	3	3	1	1	1	3	0	0	0	0	0	0	2	3	1	0	1	2	0	0	0	0	0	0	3	3	1	1	1	3	0.0	0.0	0.0	0.0	0.0	0.0	1.0328145E7	1.5829287E7	0.0	0.0	0.0	4370594.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.025951.t1|scaffold2552.1|size76460|4	symbB.v1.2.025951.t1|scaffold2552.1|size76460|4	symbB.v1.2.025951.t1|scaffold2552.1|size76460|4		509			symbB.v1.2.025951.t1|scaffold2552.1|size76460|4	0.9999	0.9987	3	13	2	13	0	0	0	0	0	0	3	4	1	2	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	4	1	2	2	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0259342E7	2.3229454E7	2.8546914E7	0.0	8276336.0	1.3468105E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.026154.t1|scaffold2591.1|size75417|4	symbB.v1.2.026154.t1|scaffold2591.1|size75417|4	symbB.v1.2.026154.t1|scaffold2591.1|size75417|4		562			symbB.v1.2.026154.t1|scaffold2591.1|size75417|4	1.0	0.999	19	288	220	288	8	4	4	6	5	3	47	47	42	40	47	35	2	0	1	3	1	0	34	41	33	36	39	30	8	4	4	6	5	3	47	47	42	40	47	35	6.991806E7	3.3541708E7	4.790445E7	2.7930448E7	3.3403244E7	5.1352024E7	6.2174125E8	5.7579616E8	8.4070675E8	7.916844E8	4.5762E8	6.501736E8	4.0971892E7	2.1504198E7	3.1641606E7	1.8613584E7	2.224537E7	3.416988E7	1.8722342E8	1.7857474E8	2.5688045E8	2.3720619E8	1.4354136E8	1.8767976E8	
symbB.v1.2.026295.t1|scaffold2515.1|size77199|7	symbB.v1.2.026295.t1|scaffold2515.1|size77199|7	symbB.v1.2.026295.t1|scaffold2515.1|size77199|7		281			symbB.v1.2.026295.t1|scaffold2515.1|size77199|7	1.0	0.9974	4	39	39	39	0	0	0	0	0	0	8	8	6	6	7	4	0	0	0	0	0	0	8	8	6	6	7	4	0	0	0	0	0	0	8	8	6	6	7	4	0.0	0.0	0.0	0.0	0.0	0.0	5.525728E7	7.656701E7	8.578614E7	3.786508E7	3.764699E7	1.3512186E7	0.0	0.0	0.0	0.0	0.0	0.0	1.7214386E7	1.8102224E7	3.8654944E7	1.4598105E7	1.10938E7	0.0	
symbB.v1.2.026551.t1|scaffold2664.1|size73528|1	symbB.v1.2.026551.t1|scaffold2664.1|size73528|1	symbB.v1.2.026551.t1|scaffold2664.1|size73528|1		1423			symbB.v1.2.026551.t1|scaffold2664.1|size73528|1	1.0	0.9988	18	112	96	112	0	0	0	0	0	0	15	26	27	14	18	12	0	0	0	0	0	0	13	22	24	12	16	9	0	0	0	0	0	0	15	26	27	14	18	12	0.0	0.0	0.0	0.0	0.0	0.0	9.179731E7	1.6259533E8	3.4673645E8	4.072455E7	6.212925E7	6.069879E7	0.0	0.0	0.0	0.0	0.0	0.0	2.0523054E7	2.8930748E7	5.4121372E7	1.414877E7	1.7081706E7	2.0455446E7	
symbB.v1.2.026933.t1|scaffold2698.1|size85437|9	symbB.v1.2.026933.t1|scaffold2698.1|size85437|9	symbB.v1.2.026933.t1|scaffold2698.1|size85437|9		1216			symbB.v1.2.026933.t1|scaffold2698.1|size85437|9	1.0	0.9959	7	17	0	17	0	0	0	0	0	0	3	5	1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	0	5	3	0.0	0.0	0.0	0.0	0.0	0.0	1.2597666E7	5.955059E7	0.0	0.0	1386192.1	7898480.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	symbB.v1.2.026933.t2|scaffold2698.1|size85437|9
symbB.v1.2.027019.t1|scaffold2743.1|size71816|2	symbB.v1.2.027019.t1|scaffold2743.1|size71816|2	symbB.v1.2.027019.t1|scaffold2743.1|size71816|2		241			symbB.v1.2.027019.t1|scaffold2743.1|size71816|2	1.0	0.9982	2	7	0	7	0	0	0	0	0	0	1	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	1	0.0	0.0	0.0	0.0	0.0	0.0	6469427.5	6690627.0	0.0	0.0	1.1524444E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	symbB.v1.2.027019.t2|scaffold2743.1|size71816|2
symbB.v1.2.027194.t1|scaffold2716.1|size72468|1	symbB.v1.2.027194.t1|scaffold2716.1|size72468|1	symbB.v1.2.027194.t1|scaffold2716.1|size72468|1		1254			symbB.v1.2.027194.t1|scaffold2716.1|size72468|1	1.0	0.999	34	50	50	660	1	1	0	0	0	0	7	7	7	11	8	8	1	1	0	0	0	0	7	7	7	11	8	8	12	3	0	2	1	1	125	111	104	101	103	97	2.0149964E7	7976199.5	0.0	0.0	0.0	0.0	3.1459594E8	3.839723E8	4.706637E8	3.8345904E8	2.8289222E8	3.6463274E8	0.0	0.0	0.0	0.0	0.0	0.0	2.3055944E8	2.494807E8	3.077401E8	2.422309E8	1.9425286E8	2.3433302E8	
symbB.v1.2.027279.t1|scaffold2789.1|size70278|2	symbB.v1.2.027279.t1|scaffold2789.1|size70278|2	symbB.v1.2.027279.t1|scaffold2789.1|size70278|2		615			symbB.v1.2.027279.t1|scaffold2789.1|size70278|2	1.0	0.9985	2	27	27	27	0	0	0	0	0	0	4	4	3	5	6	5	0	0	0	0	0	0	4	4	3	5	6	5	0	0	0	0	0	0	4	4	3	5	6	5	0.0	0.0	0.0	0.0	0.0	0.0	1.7972418E7	1.6158834E7	6.326904E7	2.8203172E7	2.3200656E7	3.1247706E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.531738E7	1.5144245E7	1.2947286E7	1.7286202E7	
symbB.v1.2.027340.t1|scaffold2762.1|size141425|17	symbB.v1.2.027340.t1|scaffold2762.1|size141425|17	symbB.v1.2.027340.t1|scaffold2762.1|size141425|17		72			symbB.v1.2.027340.t1|scaffold2762.1|size141425|17	1.0	0.9985	2	27	0	27	3	0	0	0	0	0	4	3	3	5	6	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	3	3	5	6	3	5411621.5	0.0	0.0	0.0	0.0	0.0	1.2035102E8	1.2368158E8	1.19887736E8	1.3914936E8	1.0589466E8	1.0127947E8	0.0	0.0	0.0	0.0	0.0	0.0	4.768115E7	5.0605532E7	4.7968516E7	5.1436444E7	4.1744564E7	4.1508536E7	symbB.v1.2.042945.t1|scaffold11666.1|size3445|1
symbB.v1.2.027754.t1|scaffold2735.1|size73862|2	symbB.v1.2.027754.t1|scaffold2735.1|size73862|2	symbB.v1.2.027754.t1|scaffold2735.1|size73862|2		201			symbB.v1.2.027754.t1|scaffold2735.1|size73862|2	0.8244	0.9957	1	10	10	10	0	0	0	0	0	0	1	3	2	2	1	1	0	0	0	0	0	0	1	3	2	2	1	1	0	0	0	0	0	0	1	3	2	2	1	1	0.0	0.0	0.0	0.0	0.0	0.0	6094806.0	2.1399814E7	1.8108332E7	1.0896007E7	6609988.5	1.0529162E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.027933.t1|scaffold2904.1|size67615|3	symbB.v1.2.027933.t1|scaffold2904.1|size67615|3	symbB.v1.2.027933.t1|scaffold2904.1|size67615|3		877			symbB.v1.2.027933.t1|scaffold2904.1|size67615|3	1.0	0.999	11	105	105	105	0	1	0	1	1	1	22	15	21	13	15	15	0	1	0	1	1	1	22	15	21	13	15	15	0	1	0	1	1	1	22	15	21	13	15	15	0.0	825328.4	1614130.2	0.0	2003455.2	2927260.0	1.7957222E8	2.2614022E8	4.277474E8	9.957746E7	2.0249195E8	2.0666136E8	0.0	0.0	0.0	0.0	0.0	0.0	5.7055436E7	8.0388744E7	1.2560886E8	4.915804E7	6.5437932E7	6.117162E7	
symbB.v1.2.028333.t1|scaffold2995.1|size65713|8	symbB.v1.2.028333.t1|scaffold2995.1|size65713|8	symbB.v1.2.028333.t1|scaffold2995.1|size65713|8		168			symbB.v1.2.028333.t1|scaffold2995.1|size65713|8	0.9977	0.9961	2	9	2	9	0	0	0	0	0	0	4	1	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	1	3	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	9873395.0	1.14972E7	1.8815442E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
symbB.v1.2.028484.t1|scaffold3025.1|size90548|3	symbB.v1.2.028484.t1|scaffold3025.1|size90548|3	symbB.v1.2.028484.t1|scaffold3025.1|size90548|3		384			symbB.v1.2.028484.t1|scaffold3025.1|size90548|3	1.0	0.9989	9	70	1	70	0	0	0	0	0	0	15	15	12	10	10	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	15	12	10	10	8	0.0	0.0	0.0	0.0	0.0	0.0	1.1536442E8	1.0765E8	1.3750952E8	8.2124024E7	7.969602E7	6.2534304E7	0.0	0.0	0.0	0.0	0.0	0.0	3.2642086E7	2.7236168E7	4.5346424E7	2.4147476E7	2.3030914E7	3.0542932E7	
