Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
AIPGENE5813	AIPGENE5813	AIPGENE5813		330			AIPGENE5813	1.0	0.9989	3	15	15	15	3	3	1	4	3	1	0	0	0	0	0	0	3	3	1	4	3	1	0	0	0	0	0	0	3	3	1	4	3	1	0	0	0	0	0	0	1.524601E7	0.0	2671622.5	1.4567771E7	1281110.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1540894E7	0.0	0.0	8764949.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5814	AIPGENE5814	AIPGENE5814		649			AIPGENE5814	1.0	0.999	43	819	624	819	131	99	104	128	113	80	30	31	32	22	32	17	108	79	79	109	90	63	17	18	17	11	21	12	131	99	104	128	113	80	30	31	32	22	32	17	2.415864E9	2.6633196E9	2.4718449E9	2.8552484E9	2.4079718E9	2.1112765E9	2.221655E8	3.1472893E8	4.5992746E8	1.8019962E8	1.4551606E8	9.453435E7	2.3792222E8	2.5510043E8	2.5574586E8	2.7303066E8	2.4573874E8	2.602553E8	4.7822844E7	5.935871E7	9.184634E7	3.666025E7	2.9387632E7	3.544414E7	
AIPGENE5818	AIPGENE5818	AIPGENE5818		297			AIPGENE5818	1.0	0.999	12	58	58	58	8	8	9	6	17	10	0	0	0	0	0	0	8	8	9	6	17	10	0	0	0	0	0	0	8	8	9	6	17	10	0	0	0	0	0	0	8.3660296E7	6.8974664E7	6.876163E7	5.3703504E7	1.1193699E8	7.992589E7	0.0	0.0	0.0	0.0	0.0	0.0	3.2977106E7	3.9790412E7	5.2258024E7	0.0	5.6825884E7	5.2254092E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5836	AIPGENE5836	AIPGENE5836		494			AIPGENE5836	1.0	0.999	3	12	12	12	3	2	1	2	4	0	0	0	0	0	0	0	3	2	1	2	4	0	0	0	0	0	0	0	3	2	1	2	4	0	0	0	0	0	0	0	0.0	0.0	2.8322202E7	6963346.0	2.8374942E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5842	AIPGENE5842	AIPGENE5842		163			AIPGENE5842	1.0	0.999	5	83	83	83	4	1	2	4	4	3	10	12	12	9	12	10	4	1	2	4	4	3	10	12	12	9	12	10	4	1	2	4	4	3	10	12	12	9	12	10	1.7752268E7	8991851.0	2.2224136E7	3.2161784E7	1.5955804E7	1.67819E7	1.3596336E8	1.7730842E8	2.1998966E8	1.9744326E8	1.3924474E8	2.3503838E8	1.1317471E7	0.0	1.1852088E7	1.8638906E7	9460652.0	1.0657071E7	6.4837164E7	6.2262356E7	9.6049976E7	7.311284E7	5.6493644E7	8.3879816E7	
AIPGENE5851	AIPGENE5851	AIPGENE5851		345			AIPGENE5851	1.0	0.999	4	28	28	28	4	4	2	8	7	3	0	0	0	0	0	0	4	4	2	8	7	3	0	0	0	0	0	0	4	4	2	8	7	3	0	0	0	0	0	0	2.2113382E7	2.388919E7	1.439314E7	5.4319348E7	3.2859648E7	2.5626266E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4625699E7	8684113.0	1.9802708E7	1.310206E7	1.4608182E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5852	AIPGENE5852	AIPGENE5852		1316			AIPGENE5852	1.0	0.9947	3	5	5	5	2	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	2853624.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5858	AIPGENE5858	AIPGENE5858		358			AIPGENE5858	0.9381	0.9982	1	4	4	4	2	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	4859343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5859	AIPGENE5859	AIPGENE5859		484			AIPGENE5859	0.9371	0.9982	1	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.0	0.0	3955155.8	5924077.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE5860
AIPGENE5882	AIPGENE5882	AIPGENE5882		117			AIPGENE5882	0.9993	0.9988	2	2	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5904	AIPGENE5904	AIPGENE5904		172			AIPGENE5904	0.9286	0.9979	1	5	0	5	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	6992875.5	1.0368569E7	1.4699483E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE5905
AIPGENE5906	AIPGENE5906	AIPGENE5906		1383			AIPGENE5906	0.9455	0.9984	1	7	7	7	1	0	1	2	2	1	0	0	0	0	0	0	1	0	1	2	2	1	0	0	0	0	0	0	1	0	1	2	2	1	0	0	0	0	0	0	0.0	0.0	0.0	1.3690108E7	1.6924346E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5918	AIPGENE5918	AIPGENE5918		187			AIPGENE5918	0.862	0.9957	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5919	AIPGENE5919	AIPGENE5919		1025			AIPGENE5919	1.0	0.9988	11	68	68	68	11	9	9	11	16	12	0	0	0	0	0	0	11	9	9	11	16	12	0	0	0	0	0	0	11	9	9	11	16	12	0	0	0	0	0	0	4.2182148E7	2.5041828E7	3.323491E7	1.4452994E7	4.169123E7	7394467.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0704782E7	8216013.0	1.1177189E7	9742085.0	1.3018135E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5921	AIPGENE5921	AIPGENE5921		181			AIPGENE5921	1.0	0.999	10	87	55	87	14	12	16	17	18	9	1	0	0	0	0	0	10	9	10	11	9	6	0	0	0	0	0	0	14	12	16	17	18	9	1	0	0	0	0	0	2.0665536E8	1.091299E8	1.3929722E8	3.5858307E8	1.7083422E8	8.457586E7	0.0	0.0	0.0	0.0	0.0	0.0	4.844806E7	4.2534356E7	5.87022E7	7.8796216E7	4.9279856E7	4.6739724E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5935	AIPGENE5935	AIPGENE5935		48			AIPGENE5935	0.9995	0.998	2	5	5	5	2	0	0	2	1	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	1.6371818E7	0.0	0.0	1.4272948E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2165152E7	0.0	0.0	9230754.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5949	AIPGENE5949	AIPGENE5949		207			AIPGENE5949	0.9272	0.9979	1	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8707944.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE5988
AIPGENE595	AIPGENE595	AIPGENE595		889			AIPGENE595	0.7958	0.993	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE596	AIPGENE596	AIPGENE596		703			AIPGENE596	0.9631	0.999	1	19	19	19	2	2	1	2	1	2	3	1	1	1	1	2	2	2	1	2	1	2	3	1	1	1	1	2	2	2	1	2	1	2	3	1	1	1	1	2	2.846163E7	1.0496317E7	1.8316362E7	2.2693872E7	2.8461632E7	2.0967672E7	1.9663324E7	1.504286E7	3.436466E7	1.676162E7	1.188699E7	9636081.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5974	AIPGENE5974	AIPGENE5974		288			AIPGENE5974	1.0	0.9984	4	22	22	22	7	0	2	5	3	5	0	0	0	0	0	0	7	0	2	5	3	5	0	0	0	0	0	0	7	0	2	5	3	5	0	0	0	0	0	0	4937828.0	4802038.5	8291148.5	1.3322604E7	6927206.0	5678908.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5975	AIPGENE5975	AIPGENE5975		323			AIPGENE5975	1.0	0.999	7	57	57	57	6	9	9	10	10	13	0	0	0	0	0	0	6	9	9	10	10	13	0	0	0	0	0	0	6	9	9	10	10	13	0	0	0	0	0	0	7.847566E7	1.0953226E8	5.5623636E7	6.8468904E7	8.294333E7	8.5735464E7	0.0	0.0	0.0	0.0	0.0	0.0	4.4569156E7	5.712035E7	3.9403876E7	3.7079756E7	3.925249E7	4.701144E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5976	AIPGENE5976	AIPGENE5976		272			AIPGENE5976	1.0	0.9988	3	13	13	13	3	1	0	4	4	1	0	0	0	0	0	0	3	1	0	4	4	1	0	0	0	0	0	0	3	1	0	4	4	1	0	0	0	0	0	0	0.0	4710446.0	0.0	1.0348325E7	7824486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5985	AIPGENE5985	AIPGENE5985		375			AIPGENE5985	1.0	0.9989	11	22	4	22	3	0	5	8	6	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	3	0	5	8	6	0	0	0	0	0	0	0	9228716.0	2387550.5	9731393.0	1.6511565E7	1.9063328E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4768904.0	0.0	8308693.0	7244712.5	9329417.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE5989	AIPGENE5989	AIPGENE5989		439			AIPGENE5989	1.0	0.9989	11	115	115	115	20	11	12	20	25	11	4	1	7	1	2	1	20	11	12	20	25	11	4	1	7	1	2	1	20	11	12	20	25	11	4	1	7	1	2	1	1.6116478E8	7.253291E7	1.402769E8	1.33130376E8	2.1434002E8	9.611867E7	2.1774778E7	1.9716676E7	5.67324E7	1.4182316E7	0.0	1.1658199E7	6.462702E7	3.297429E7	7.365499E7	5.9260444E7	8.082152E7	4.9272452E7	1.3199657E7	0.0	3.8808588E7	0.0	0.0	0.0	
AIPGENE5992	AIPGENE5992	AIPGENE5992		123			AIPGENE5992	0.6585	0.9861	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE600	AIPGENE600	AIPGENE600		187			AIPGENE600	1.0	0.9989	3	10	10	10	2	1	0	4	2	1	0	0	0	0	0	0	2	1	0	4	2	1	0	0	0	0	0	0	2	1	0	4	2	1	0	0	0	0	0	0	3.607786E7	2.328894E7	0.0	2.7704092E7	2.0855134E7	2.1281722E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6010	AIPGENE6010	AIPGENE6010		255			AIPGENE6010	0.9142	0.9974	1	8	8	8	0	0	0	2	3	0	0	2	1	0	0	0	0	0	0	2	3	0	0	2	1	0	0	0	0	0	0	2	3	0	0	2	1	0	0	0	0.0	0.0	0.0	5137453.0	4077820.0	0.0	0.0	1.4755619E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE603	AIPGENE603	AIPGENE603		331			AIPGENE603	1.0	0.9989	6	40	40	40	6	5	6	10	10	3	0	0	0	0	0	0	6	5	6	10	10	3	0	0	0	0	0	0	6	5	6	10	10	3	0	0	0	0	0	0	2.7899516E7	1.3861554E7	2.022261E7	2.2930084E7	1.7535684E7	7985693.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0869069E7	7360703.0	1.069964E7	1.1587989E7	7857992.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6048	AIPGENE6048	AIPGENE6048		267			AIPGENE6048	1.0	0.9983	6	18	18	18	6	1	2	3	4	2	0	0	0	0	0	0	6	1	2	3	4	2	0	0	0	0	0	0	6	1	2	3	4	2	0	0	0	0	0	0	1.9227908E7	1.2962691E7	3530904.8	2.9270934E7	2.4273652E7	2.6239304E7	0.0	0.0	0.0	0.0	0.0	0.0	1.1515946E7	8620754.0	0.0	0.0	1.5797282E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6086	AIPGENE6086	AIPGENE6086		189			AIPGENE6086	1.0	0.9987	2	5	5	5	1	0	0	1	3	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0.0	0.0	4645142.5	2974969.5	9318889.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6089	AIPGENE6089	AIPGENE6089		194			AIPGENE6089	1.0	0.9988	10	79	79	79	6	5	5	10	11	3	8	6	6	7	6	6	6	5	5	10	11	3	8	6	6	7	6	6	6	5	5	10	11	3	8	6	6	7	6	6	2.8155478E7	2.3831362E7	4.8085104E7	4.8837196E7	4.3209104E7	2.256152E7	1.0086325E8	6.599589E7	9.498333E7	3.2369344E7	5.1737844E7	6.0660364E7	1.4757973E7	9389090.0	1.5850425E7	1.52315E7	1.876407E7	1.4190465E7	2.1556188E7	2.4168806E7	3.1542124E7	1.5766943E7	1.6838342E7	1.8253746E7	
AIPGENE6119	AIPGENE6119	AIPGENE6119		2082			AIPGENE6119	0.6366	0.9847	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6132	AIPGENE6132	AIPGENE6132		669			AIPGENE6132	1.0	0.999	3	18	18	23	2	3	3	2	2	2	0	1	1	1	0	1	2	3	3	2	2	2	0	1	1	1	0	1	3	4	3	5	2	2	0	1	1	1	0	1	4.345292E7	3.2633104E7	2.9583264E7	3.0710196E7	2.811551E7	2.5578002E7	0.0	1.681468E7	2.1816236E7	1.1503234E7	0.0	1.584537E7	2.742502E7	2.0039466E7	1.7885538E7	1.9112912E7	1.7377716E7	1.604233E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6136	AIPGENE6136	AIPGENE6136		308			AIPGENE6136	1.0	0.999	21	159	34	377	24	22	24	25	26	16	4	2	6	4	4	2	6	5	7	4	9	3	0	0	0	0	0	0	41	47	53	51	56	48	13	11	19	17	13	8	6.324358E8	6.742055E8	7.5742336E8	7.260322E8	6.566528E8	5.320688E8	6.952634E7	1.3175503E7	7.653043E7	2.3853562E7	5156812.0	4334132.5	1.416795E8	1.4562355E8	1.715015E8	1.5580184E8	1.5347749E8	1.1966572E8	3.0848898E7	0.0	4.3805244E7	1.695356E7	0.0	0.0	
AIPGENE6145	AIPGENE6145	AIPGENE6145		91			AIPGENE6145	1.0	0.9986	3	11	11	11	4	0	2	1	4	0	0	0	0	0	0	0	4	0	2	1	4	0	0	0	0	0	0	0	4	0	2	1	4	0	0	0	0	0	0	0	1.5577046E7	4216805.5	0.0	1.3356769E7	1.85194E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8780795.0	0.0	0.0	0.0	1.0473915E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6148	AIPGENE6148	AIPGENE6148		824			AIPGENE6148	1.0	0.999	6	25	20	25	5	5	4	4	5	0	0	0	1	0	1	0	4	4	4	1	5	0	0	0	1	0	1	0	5	5	4	4	5	0	0	0	1	0	1	0	3.1262984E7	1.733237E7	1.8549826E7	1.5817186E7	1.7967492E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.405993E7	1.0642425E7	7916042.5	1.3439234E7	7655129.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6154	AIPGENE6154	AIPGENE6154		831			AIPGENE6154	1.0	0.999	9	48	48	48	15	7	7	8	9	2	0	0	0	0	0	0	15	7	7	8	9	2	0	0	0	0	0	0	15	7	7	8	9	2	0	0	0	0	0	0	6.984359E7	5.0845612E7	4.500245E7	5.0248164E7	6.0527252E7	3.735979E7	3543611.5	0.0	7865037.0	0.0	0.0	0.0	3.1397882E7	2.8742822E7	2.4321002E7	3.0331136E7	2.266008E7	2.5712568E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6170	AIPGENE6170	AIPGENE6170		509			AIPGENE6170	1.0	0.999	9	120	120	120	7	2	2	5	8	2	18	17	18	17	16	8	7	2	2	5	8	2	18	17	18	17	16	8	7	2	2	5	8	2	18	17	18	17	16	8	1.8295142E7	2.4294408E7	2.4565266E7	1.7837858E7	4.1616908E7	2.424773E7	2.9057978E8	1.4858736E8	3.6239443E8	1.6519565E8	9.674765E7	9.78709E7	1.0309474E7	1.2277265E7	1.4434209E7	0.0	1.5468235E7	0.0	5.4041756E7	3.8712296E7	7.951825E7	4.4557828E7	3.320757E7	3.406415E7	
AIPGENE6178	AIPGENE6178	AIPGENE6178		730			AIPGENE6178	0.9999	0.9982	2	4	4	4	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	2048245.0	0.0	0.0	4030806.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6179	AIPGENE6179	AIPGENE6179		439			AIPGENE6179	0.6188	0.9835	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6197	AIPGENE6197	AIPGENE6197		611			AIPGENE6197	1.0	0.9981	3	4	4	4	3	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	3754370.5	0.0	0.0	1008305.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6200	AIPGENE6200	AIPGENE6200		668			AIPGENE6200	1.0	0.9985	3	31	31	31	2	0	3	1	0	1	6	6	4	3	3	2	2	0	3	1	0	1	6	6	4	3	3	2	2	0	3	1	0	1	6	6	4	3	3	2	7587686.5	0.0	6091617.5	0.0	0.0	0.0	0.0	3.5108516E7	6.603276E7	3620793.5	2.3345834E7	1.979882E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0019636E7	3.6291284E7	0.0	1.3246622E7	1.1236227E7	
AIPGENE6203	AIPGENE6203	AIPGENE6203		354			AIPGENE6203	0.9585	0.9988	1	16	16	16	3	2	2	1	4	4	0	0	0	0	0	0	3	2	2	1	4	4	0	0	0	0	0	0	3	2	2	1	4	4	0	0	0	0	0	0	5131203.0	0.0	9604240.0	5777014.0	9517731.0	5101221.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE623	AIPGENE623	AIPGENE623		300			AIPGENE623	1.0	0.999	6	65	65	65	15	13	11	8	8	9	1	0	0	0	0	0	15	13	11	8	8	9	1	0	0	0	0	0	15	13	11	8	8	9	1	0	0	0	0	0	9.982386E7	1.0878664E8	1.07393704E8	8.973671E7	9.63515E7	8.313733E7	0.0	1.1955024E7	0.0	0.0	0.0	0.0	5.3927428E7	4.6479244E7	5.3771844E7	4.210654E7	3.862599E7	4.0317548E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6245	AIPGENE6245	AIPGENE6245		554			AIPGENE6245	1.0	0.999	42	657	657	657	88	69	85	80	90	70	26	32	41	31	19	26	88	69	85	80	90	70	26	32	41	31	19	26	88	69	85	80	90	70	26	32	41	31	19	26	1.7562322E9	1.9742465E9	2.1481649E9	2.1185417E9	2.1940867E9	2.0305818E9	2.5490998E8	3.277506E8	6.8083066E8	1.6130166E8	8.421651E7	1.5261688E8	1.6960237E8	1.9455528E8	2.0312358E8	1.9648306E8	2.07906E8	1.9111371E8	4.0323064E7	4.571624E7	1.02518744E8	3.1138828E7	2.192998E7	3.2331116E7	
AIPGENE6251	AIPGENE6251	AIPGENE6251		539			AIPGENE6251	1.0	0.999	10	74	74	74	11	8	13	11	18	12	1	0	0	0	0	0	11	8	13	11	18	12	1	0	0	0	0	0	11	8	13	11	18	12	1	0	0	0	0	0	1.0656029E8	1.3007026E8	1.2931275E8	1.6028669E8	1.7180059E8	1.136648E8	1.0543871E7	0.0	0.0	0.0	0.0	0.0	4.7974948E7	5.590441E7	5.544333E7	5.4042544E7	6.2287908E7	4.1315856E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6256	AIPGENE6256	AIPGENE6256		146			AIPGENE6256	1.0	0.9984	2	19	19	19	8	0	2	5	2	2	0	0	0	0	0	0	8	0	2	5	2	2	0	0	0	0	0	0	8	0	2	5	2	2	0	0	0	0	0	0	3.9585876E7	1.9879598E7	2.764172E7	2.6869468E7	1.0603954E7	1.896926E7	0.0	0.0	1.2896736E7	0.0	0.0	0.0	1.6215654E7	8664768.0	1.2893797E7	1.2593982E7	0.0	1.0543968E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6258	AIPGENE6258	AIPGENE6258		414			AIPGENE6258	1.0	0.999	9	105	105	105	18	16	18	16	20	17	0	0	0	0	0	0	18	16	18	16	20	17	0	0	0	0	0	0	18	16	18	16	20	17	0	0	0	0	0	0	1.0662276E8	1.5029637E8	1.5146848E8	1.2168693E8	2.1870573E8	1.2512619E8	0.0	0.0	0.0	0.0	0.0	0.0	3.7494868E7	3.9941708E7	4.1113828E7	3.5973212E7	5.8095776E7	4.8336384E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6266	AIPGENE6266	AIPGENE6266		284			AIPGENE6266	1.0	0.999	7	42	42	42	10	5	9	9	5	4	0	0	0	0	0	0	10	5	9	9	5	4	0	0	0	0	0	0	10	5	9	9	5	4	0	0	0	0	0	0	1.143416E8	1.02087976E8	1.4709498E8	1.641301E8	3.1798676E7	4.4756428E7	0.0	0.0	0.0	0.0	0.0	0.0	4.8174892E7	3.9378736E7	5.9633256E7	7.534478E7	2.5789534E7	3.9304224E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE6291	AIPGENE6291	AIPGENE6291		149			AIPGENE6291	0.9892	0.9898	5	1	1	41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	2	4	8	7	3	1	4	3	1	1	2	0.0	0.0	0.0	0.0	1.8712028E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE63	AIPGENE63	AIPGENE63		213			AIPGENE63	0.9756	0.9972	2	1	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE64, AIPGENE65
